## HEARDER ##
TurnOn_progression_effMin0p8_eMin19_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin16_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin16_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin16_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin13_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin13_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin13_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin13_eMax28 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin10_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin10_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin10_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin10_eMax28 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin10_eMax25 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin22_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin19_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin19_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin16_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin16_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin16_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin13_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin13_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin13_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin13_eMax28 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin10_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p7_eMin10_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
